age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
69,self-employed,married,tertiary,no,9355.5,yes,no,cellular,8,may,63,1,169,2,failure,no
58,management,single,tertiary,no,621.0,no,no,cellular,21,jul,761,2,-1,0,unknown,no
52,blue-collar,married,primary,no,3778.5,yes,no,unknown,15,may,262,4,-1,0,unknown,no
40,management,single,tertiary,no,2199.0,no,no,cellular,12,aug,111,4,-1,0,unknown,no
42,technician,single,secondary,no,163.5,no,no,cellular,27,aug,101,3,-1,0,unknown,no
41,admin.,single,secondary,no,10471.5,yes,no,cellular,20,nov,627,3,-1,0,unknown,no
46,management,married,tertiary,no,9961.5,no,no,cellular,30,jul,105,4,-1,0,unknown,no
42,blue-collar,married,secondary,no,1333.5,yes,no,cellular,10,sep,185,1,99,5,success,yes
47,retired,single,tertiary,no,510.0,no,no,cellular,11,aug,90,4,-1,0,unknown,no
43,management,married,tertiary,no,0.0,no,no,cellular,3,feb,624,1,-1,0,unknown,no
48,technician,married,secondary,no,762.0,yes,no,unknown,27,may,565,2,-1,0,unknown,no
45,technician,married,secondary,no,211.5,yes,no,cellular,19,aug,299,2,-1,0,unknown,no
64,retired,divorced,secondary,no,19.5,yes,no,cellular,15,jul,197,2,-1,0,unknown,no
44,management,divorced,secondary,no,186.0,yes,no,cellular,21,nov,56,1,163,4,other,no
40,technician,married,secondary,no,7099.5,yes,no,unknown,21,may,81,2,-1,0,unknown,no
61,management,married,tertiary,no,1603.5,no,no,unknown,20,jun,27,7,-1,0,unknown,no
75,retired,married,secondary,no,2436.0,no,no,cellular,27,oct,189,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,1704.0,yes,no,unknown,21,may,86,1,-1,0,unknown,no
52,admin.,divorced,secondary,no,-258.0,yes,yes,unknown,4,jun,179,1,-1,0,unknown,no
41,management,single,tertiary,no,93.0,yes,no,cellular,18,may,175,1,293,5,failure,no
43,management,married,tertiary,no,510.0,no,no,cellular,7,aug,402,2,-1,0,unknown,no
48,retired,married,secondary,no,1969.5,no,no,unknown,17,jun,33,2,-1,0,unknown,no
44,technician,divorced,secondary,no,1951.5,yes,no,cellular,25,jul,124,2,-1,0,unknown,no
52,admin.,single,secondary,no,-223.5,yes,yes,cellular,8,may,33,1,-1,0,unknown,no
59,technician,married,secondary,no,5115.0,no,no,unknown,4,aug,130,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,867.0,yes,yes,cellular,17,apr,71,2,317,1,failure,no
48,self-employed,single,secondary,no,1015.5,yes,no,cellular,14,may,114,2,-1,0,unknown,no
48,blue-collar,married,primary,no,198.0,yes,no,cellular,14,may,797,2,-1,0,unknown,no
45,student,single,tertiary,no,1309.5,yes,no,cellular,11,may,197,1,277,2,failure,no
44,services,single,tertiary,no,358.5,no,no,cellular,28,jan,699,2,-1,0,unknown,no
41,student,married,tertiary,no,0.0,no,no,cellular,11,may,247,2,367,4,other,no
43,retired,single,secondary,no,5248.5,yes,no,cellular,11,may,143,3,356,1,other,no
64,technician,married,secondary,no,19.5,yes,no,cellular,18,nov,145,2,-1,0,unknown,no
58,admin.,married,secondary,no,66.0,no,yes,cellular,25,aug,98,3,-1,0,unknown,no
57,technician,married,secondary,no,439.5,no,no,cellular,1,jun,251,1,90,1,success,yes
44,blue-collar,married,primary,no,412.5,yes,no,unknown,30,may,170,1,-1,0,unknown,no
66,unemployed,divorced,primary,no,2655.0,no,no,cellular,5,feb,916,3,-1,0,unknown,no
85,retired,married,secondary,no,5656.5,no,no,telephone,15,apr,185,1,181,2,success,yes
51,services,married,secondary,no,10030.5,yes,no,cellular,21,jul,91,3,-1,0,unknown,no
67,retired,married,unknown,no,-235.5,no,no,cellular,28,aug,31,9,-1,0,unknown,no
73,retired,married,secondary,no,2418.0,no,no,telephone,17,feb,233,2,-1,0,unknown,yes
50,services,married,secondary,no,643.5,no,no,unknown,5,jun,272,2,-1,0,unknown,no
42,student,single,secondary,no,1653.0,no,no,telephone,8,oct,194,1,-1,0,unknown,yes
65,retired,divorced,tertiary,no,1861.5,no,no,cellular,21,nov,48,7,154,5,failure,no
66,services,married,secondary,no,2790.0,yes,no,unknown,20,jun,129,5,-1,0,unknown,no
41,management,single,tertiary,no,184.5,no,no,cellular,12,aug,82,2,-1,0,unknown,no
51,unemployed,married,tertiary,no,0.0,no,no,cellular,30,jan,81,1,-1,0,unknown,no
53,technician,divorced,secondary,no,1159.5,yes,no,cellular,17,apr,398,2,-1,0,unknown,no
66,blue-collar,married,primary,no,568.5,no,no,cellular,13,aug,58,5,-1,0,unknown,no
70,technician,married,tertiary,no,9859.5,yes,no,cellular,11,aug,75,1,274,1,failure,no
38,retired,single,tertiary,no,1.5,yes,no,cellular,16,jul,241,2,-1,0,unknown,no
43,retired,single,tertiary,no,703.5,no,no,cellular,26,aug,158,9,-1,0,unknown,no
63,blue-collar,single,secondary,no,3645.0,yes,yes,cellular,19,nov,73,2,145,3,failure,no
53,technician,married,secondary,no,318.0,yes,no,unknown,14,may,78,1,-1,0,unknown,no
50,retired,married,secondary,no,10150.5,yes,no,cellular,20,nov,97,2,-1,0,unknown,no
44,retired,single,tertiary,no,330.0,yes,no,telephone,8,may,63,1,-1,0,unknown,no
46,retired,divorced,secondary,no,-210.0,yes,no,unknown,26,may,222,2,-1,0,unknown,no
40,self-employed,single,tertiary,no,1374.0,no,no,cellular,29,mar,92,2,90,2,success,yes
46,blue-collar,single,primary,no,6778.5,yes,no,unknown,23,may,117,2,-1,0,unknown,no
59,retired,married,secondary,no,-451.5,yes,no,cellular,12,may,187,4,-1,0,unknown,no
42,management,single,tertiary,no,2419.5,no,no,cellular,30,mar,253,2,129,5,failure,no
48,technician,married,secondary,no,10092.0,no,no,cellular,25,nov,232,1,96,4,success,yes
55,management,divorced,tertiary,no,-1351.5,yes,no,unknown,26,may,86,3,-1,0,unknown,no
58,management,married,tertiary,no,3690.0,no,no,cellular,27,aug,106,11,-1,0,unknown,no
43,blue-collar,married,primary,no,7726.5,yes,yes,cellular,4,may,124,3,165,5,failure,no
45,admin.,married,secondary,no,3561.0,yes,no,cellular,11,aug,765,2,183,5,success,yes
34,self-employed,single,tertiary,no,3564.0,no,no,cellular,27,apr,122,1,-1,0,unknown,yes
48,technician,married,secondary,no,1524.0,yes,yes,cellular,6,may,74,2,167,4,failure,no
59,services,married,secondary,no,168.0,no,no,cellular,11,aug,97,2,-1,0,unknown,no
49,blue-collar,married,primary,no,30.0,yes,no,unknown,7,may,109,1,-1,0,unknown,no
51,retired,married,secondary,no,393.0,yes,no,unknown,19,may,89,1,-1,0,unknown,no
62,technician,married,tertiary,no,2107.5,yes,yes,unknown,30,may,255,1,-1,0,unknown,no
54,retired,married,secondary,no,12393.0,yes,no,cellular,23,jul,201,16,-1,0,unknown,no
32,student,single,secondary,no,843.0,yes,no,cellular,5,may,147,1,-1,0,unknown,no
44,management,married,tertiary,no,237.0,no,no,cellular,9,sep,278,2,132,4,failure,yes
43,management,single,secondary,no,0.0,no,no,cellular,26,aug,99,2,-1,0,unknown,no
67,retired,married,tertiary,no,244.5,no,no,cellular,6,aug,83,3,-1,0,unknown,no
37,student,single,tertiary,no,8611.5,no,no,cellular,21,aug,72,1,88,1,failure,no
64,blue-collar,divorced,secondary,no,327.0,no,no,unknown,6,jun,514,2,-1,0,unknown,no
48,entrepreneur,divorced,secondary,no,54.0,no,no,cellular,18,nov,84,2,-1,0,unknown,no
37,services,single,secondary,no,81.0,yes,no,unknown,28,may,543,2,-1,0,unknown,yes
35,blue-collar,single,secondary,no,6898.5,no,no,telephone,13,apr,120,6,-1,0,unknown,no
56,technician,married,secondary,no,297.0,yes,no,cellular,30,jan,153,1,2,6,other,no
58,blue-collar,married,secondary,no,7959.0,yes,no,cellular,18,may,66,2,368,1,failure,no
46,admin.,single,secondary,no,13177.5,yes,no,cellular,20,nov,425,2,-1,0,unknown,no
48,blue-collar,single,secondary,no,492.0,yes,no,cellular,11,may,776,4,349,1,other,no
42,admin.,married,secondary,no,-687.0,no,no,unknown,27,may,143,1,-1,0,unknown,no
43,retired,married,tertiary,no,720.0,yes,no,unknown,26,may,169,4,-1,0,unknown,no
58,blue-collar,married,secondary,no,417.0,yes,no,unknown,5,may,125,2,-1,0,unknown,no
41,self-employed,married,tertiary,no,4830.0,no,no,cellular,26,aug,74,4,-1,0,unknown,no
59,entrepreneur,married,primary,no,4668.0,yes,no,unknown,29,may,410,3,-1,0,unknown,no
38,retired,single,secondary,no,988.5,no,no,cellular,9,feb,70,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,2242.5,yes,no,cellular,12,may,141,1,-1,0,unknown,no
57,technician,divorced,secondary,no,1036.5,no,no,cellular,14,aug,103,2,-1,0,unknown,no
43,admin.,married,secondary,no,208.5,yes,yes,cellular,13,may,84,1,-1,0,unknown,no
40,blue-collar,single,primary,no,0.0,yes,no,cellular,20,nov,1329,2,-1,0,unknown,no
57,retired,divorced,secondary,no,1050.0,yes,no,cellular,6,feb,69,3,-1,0,unknown,no
41,services,single,secondary,yes,-31.5,no,yes,cellular,25,jul,507,1,-1,0,unknown,no
69,management,married,secondary,no,2590.5,no,no,telephone,25,may,500,4,358,2,failure,yes
60,retired,married,secondary,no,12001.5,no,no,unknown,6,jun,52,1,-1,0,unknown,no
60,services,married,secondary,no,90.0,no,yes,cellular,27,aug,151,8,-1,0,unknown,no
44,admin.,married,secondary,no,28.5,yes,yes,cellular,13,oct,98,1,-1,0,unknown,no
63,services,married,secondary,no,36.0,yes,no,cellular,24,jul,209,1,-1,0,unknown,no
44,retired,single,tertiary,no,0.0,no,no,cellular,5,feb,427,3,-1,0,unknown,no
45,blue-collar,single,primary,no,73.5,yes,no,unknown,21,may,234,2,-1,0,unknown,no
47,management,married,tertiary,no,304.5,no,no,cellular,21,oct,759,1,90,5,success,yes
39,technician,single,tertiary,no,1365.0,yes,no,cellular,11,may,278,1,-1,0,unknown,no
54,technician,married,secondary,no,-2068.5,yes,yes,unknown,26,may,140,1,-1,0,unknown,no
57,management,married,tertiary,no,655.5,yes,no,cellular,20,nov,133,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,288.0,yes,no,unknown,28,may,357,3,-1,0,unknown,no
44,technician,single,tertiary,no,918.0,no,no,cellular,28,aug,81,1,95,1,failure,no
41,retired,married,tertiary,no,406.5,no,no,cellular,18,nov,89,1,-1,0,unknown,no
40,admin.,single,unknown,yes,1.5,no,no,unknown,9,may,307,1,-1,0,unknown,no
46,retired,single,tertiary,no,3475.5,yes,no,cellular,19,nov,56,2,-1,0,unknown,no
49,retired,married,tertiary,no,843.0,no,no,cellular,13,sep,303,2,-1,0,unknown,no
42,management,single,tertiary,no,2428.5,no,no,cellular,17,mar,184,1,321,2,success,no
33,retired,single,tertiary,no,375.0,yes,no,unknown,12,may,166,2,-1,0,unknown,no
65,unemployed,married,secondary,no,3733.5,no,no,cellular,30,jul,207,1,-1,0,unknown,no
52,management,married,tertiary,no,3694.5,no,no,cellular,26,oct,183,2,-1,0,unknown,no
58,services,married,secondary,no,501.0,no,yes,unknown,19,jun,270,2,-1,0,unknown,no
53,blue-collar,single,secondary,no,148.5,no,no,cellular,30,jul,226,2,-1,0,unknown,no
35,student,married,tertiary,no,0.0,yes,no,cellular,9,jul,160,1,-1,0,unknown,no
64,management,divorced,tertiary,no,7879.5,yes,yes,cellular,7,jul,17,19,-1,0,unknown,no
74,retired,divorced,secondary,no,945.0,no,no,cellular,21,aug,97,1,-1,0,unknown,no
46,self-employed,single,tertiary,no,1944.0,yes,no,cellular,19,nov,352,4,-1,0,unknown,no
39,admin.,single,tertiary,no,4356.0,yes,no,unknown,27,may,33,1,-1,0,unknown,no
47,self-employed,married,secondary,no,2323.5,yes,no,unknown,20,jun,161,7,-1,0,unknown,no
82,unknown,married,unknown,no,1747.5,no,no,cellular,11,aug,400,3,-1,0,unknown,no
52,entrepreneur,divorced,secondary,no,502.5,yes,no,cellular,12,may,580,1,-1,0,unknown,yes
52,services,single,tertiary,no,141.0,yes,no,cellular,13,may,45,4,-1,0,unknown,no
54,entrepreneur,married,tertiary,no,5775.0,no,no,cellular,3,feb,130,2,-1,0,unknown,no
40,retired,single,tertiary,no,894.0,no,no,cellular,4,jun,125,2,-1,0,unknown,no
43,admin.,single,secondary,no,4740.0,no,no,unknown,18,jun,719,13,-1,0,unknown,no
56,admin.,divorced,tertiary,no,-544.5,no,yes,cellular,30,jul,96,11,-1,0,unknown,no
33,services,married,secondary,no,4009.5,yes,no,unknown,5,jun,81,2,-1,0,unknown,no
39,admin.,single,tertiary,no,21.0,no,no,cellular,29,sep,87,1,120,1,failure,no
58,management,married,secondary,no,-1314.0,no,yes,cellular,31,jul,6,16,-1,0,unknown,no
42,management,married,tertiary,no,1996.5,no,no,cellular,12,aug,93,1,104,4,success,no
44,blue-collar,married,secondary,no,1260.0,yes,no,cellular,12,may,275,3,-1,0,unknown,no
68,admin.,married,secondary,no,0.0,no,no,cellular,27,aug,503,13,-1,0,unknown,no
53,technician,married,tertiary,no,2494.5,no,no,cellular,7,aug,185,2,-1,0,unknown,no
60,management,married,secondary,no,7.5,no,no,unknown,3,jul,24,1,-1,0,unknown,no
52,management,single,tertiary,no,2652.0,yes,no,unknown,8,may,193,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,1765.5,no,no,cellular,15,apr,330,1,311,4,success,yes
46,housemaid,married,secondary,no,6486.0,yes,no,cellular,14,jul,565,4,-1,0,unknown,no
39,services,single,secondary,no,-406.5,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes
37,technician,single,secondary,no,438.0,yes,no,telephone,18,may,45,4,-1,0,unknown,no
60,technician,married,secondary,no,2311.5,yes,no,unknown,29,may,744,1,-1,0,unknown,no
46,retired,married,primary,no,5254.5,no,no,unknown,6,jun,31,1,-1,0,unknown,no
40,student,single,tertiary,no,46.5,yes,no,cellular,14,may,23,1,-1,0,unknown,no
49,technician,married,secondary,no,195.0,no,no,cellular,8,jul,202,2,-1,0,unknown,no
66,retired,single,unknown,no,3526.5,no,no,unknown,18,jun,15,1,-1,0,unknown,no
40,management,married,tertiary,no,1747.5,yes,yes,cellular,14,aug,80,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,3208.5,yes,no,cellular,15,may,1452,1,-1,0,unknown,no
64,management,single,tertiary,no,2196.0,yes,yes,unknown,26,may,425,4,-1,0,unknown,no
56,services,married,unknown,no,19258.5,yes,no,cellular,17,nov,228,4,-1,0,unknown,no
38,entrepreneur,single,unknown,no,1959.0,yes,no,unknown,19,may,396,3,-1,0,unknown,no
66,management,divorced,tertiary,no,4438.5,yes,no,telephone,18,may,325,1,-1,0,unknown,no
55,blue-collar,single,unknown,no,1069.5,no,no,cellular,30,jul,148,2,-1,0,unknown,no
55,services,married,secondary,no,0.0,no,no,unknown,4,jun,153,6,-1,0,unknown,no
68,retired,married,unknown,no,993.0,yes,no,cellular,2,feb,389,1,-1,0,unknown,no
48,technician,married,secondary,no,1437.0,yes,no,telephone,18,nov,33,4,-1,0,unknown,no
43,blue-collar,married,secondary,no,1695.0,yes,no,cellular,7,apr,1063,1,-1,0,unknown,no
56,unemployed,married,tertiary,no,0.0,yes,no,cellular,10,jul,85,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,168.0,yes,no,cellular,20,apr,311,1,321,1,other,no
37,management,single,secondary,no,883.5,no,no,cellular,28,jan,24,1,-1,0,unknown,no
44,technician,married,secondary,no,0.0,no,no,cellular,9,jul,628,1,-1,0,unknown,no
60,retired,married,secondary,no,9387.0,yes,no,unknown,15,may,139,7,-1,0,unknown,no
57,blue-collar,married,secondary,no,3259.5,yes,no,cellular,30,apr,189,3,344,5,failure,no
53,blue-collar,married,secondary,no,-61.5,no,no,unknown,20,jun,8,3,-1,0,unknown,no
38,management,single,tertiary,yes,2121.0,yes,no,cellular,8,jul,294,1,521,1,failure,yes
49,technician,married,unknown,no,292.5,no,no,cellular,6,feb,74,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,3111.0,no,no,cellular,6,feb,183,4,-1,0,unknown,no
49,admin.,married,secondary,no,0.0,yes,no,cellular,17,jul,69,1,-1,0,unknown,no
68,technician,divorced,secondary,no,829.5,yes,no,cellular,28,jul,174,2,-1,0,unknown,no
38,entrepreneur,married,unknown,no,1551.0,no,no,cellular,29,jan,113,1,-1,0,unknown,no
64,blue-collar,married,primary,no,1549.5,no,no,unknown,20,jun,152,3,-1,0,unknown,no
62,blue-collar,married,secondary,no,1978.5,no,no,telephone,30,apr,37,2,-1,0,unknown,no
52,management,married,tertiary,no,447.0,no,no,cellular,11,oct,137,3,95,10,failure,no
40,retired,single,tertiary,no,267.0,yes,no,unknown,8,may,234,1,-1,0,unknown,no
50,retired,married,secondary,no,3123.0,no,no,unknown,12,jun,82,1,-1,0,unknown,no
40,services,married,tertiary,no,121.5,no,no,cellular,22,apr,145,1,-1,0,unknown,yes
35,technician,single,secondary,no,5764.5,no,no,cellular,18,oct,159,2,95,2,failure,no
44,retired,single,tertiary,no,10113.0,no,no,cellular,25,aug,318,6,-1,0,unknown,no
41,student,married,secondary,no,300.0,yes,no,cellular,4,may,362,5,-1,0,unknown,no
43,technician,married,secondary,no,645.0,no,no,cellular,25,aug,250,2,-1,0,unknown,no
42,management,single,tertiary,no,0.0,no,no,cellular,29,aug,63,2,-1,0,unknown,no
45,services,married,secondary,no,1228.5,yes,no,telephone,14,jul,102,14,-1,0,unknown,no
63,blue-collar,married,primary,no,951.0,yes,no,unknown,16,may,475,2,-1,0,unknown,no
38,management,single,unknown,no,840.0,no,no,cellular,2,jun,135,1,-1,0,unknown,no
42,management,single,secondary,no,2209.5,no,no,cellular,14,aug,253,7,-1,0,unknown,no
54,entrepreneur,married,secondary,no,-247.5,yes,yes,unknown,4,jun,184,2,-1,0,unknown,no
48,retired,married,secondary,no,463.5,no,no,unknown,12,jun,160,2,-1,0,unknown,no
35,technician,divorced,tertiary,no,3475.5,yes,no,cellular,7,may,273,4,-1,0,unknown,no
41,technician,married,tertiary,no,663.0,no,no,cellular,15,oct,244,1,-1,0,unknown,no
61,technician,married,secondary,no,169.5,no,no,cellular,19,nov,193,1,-1,0,unknown,no
60,technician,single,secondary,no,-694.5,yes,no,unknown,27,may,269,3,-1,0,unknown,no
50,services,married,primary,no,387.0,no,no,unknown,20,jun,14,13,-1,0,unknown,no
59,blue-collar,divorced,primary,no,1368.0,no,no,unknown,20,jun,170,2,-1,0,unknown,no
48,retired,divorced,tertiary,no,7038.0,yes,no,unknown,29,may,1363,2,-1,0,unknown,yes
39,admin.,divorced,secondary,no,301.5,yes,no,unknown,4,jun,121,3,-1,0,unknown,no
77,retired,married,unknown,no,3810.0,no,no,telephone,14,sep,279,3,92,9,success,yes
52,management,married,tertiary,no,13891.5,yes,no,cellular,6,aug,120,2,-1,0,unknown,no
65,technician,married,tertiary,no,660.0,no,no,unknown,23,may,556,1,-1,0,unknown,no
47,retired,divorced,secondary,yes,-1033.5,no,no,unknown,18,jun,15,1,-1,0,unknown,no
46,self-employed,single,secondary,no,5505.0,yes,no,unknown,29,may,617,2,-1,0,unknown,no
42,services,married,secondary,yes,-330.0,yes,yes,cellular,25,jul,123,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,2028.0,yes,no,unknown,20,may,6,2,-1,0,unknown,no
39,management,single,tertiary,no,0.0,yes,no,cellular,9,jul,150,1,-1,0,unknown,no
50,admin.,single,secondary,no,1983.0,yes,no,unknown,8,may,26,1,-1,0,unknown,no
51,retired,married,primary,no,393.0,yes,no,unknown,29,may,159,1,-1,0,unknown,no
66,technician,single,tertiary,no,1375.5,no,no,unknown,9,jun,306,1,-1,0,unknown,no
69,unemployed,married,secondary,no,28653.0,no,no,cellular,5,feb,462,1,-1,0,unknown,no
47,admin.,single,unknown,no,268.5,no,no,unknown,30,may,100,3,-1,0,unknown,no
51,admin.,single,secondary,no,501.0,yes,no,cellular,13,may,14,4,331,22,other,no
67,blue-collar,married,unknown,no,1210.5,yes,no,unknown,6,may,211,2,-1,0,unknown,no
42,retired,married,tertiary,no,12034.5,no,no,cellular,25,may,146,1,97,1,other,no
61,management,married,tertiary,no,5194.5,no,yes,cellular,13,jul,371,2,166,3,other,yes
29,student,single,unknown,no,40.5,no,no,telephone,5,mar,86,12,-1,0,unknown,no
58,technician,single,secondary,no,1867.5,no,no,cellular,13,oct,169,1,134,1,other,no
49,retired,married,secondary,no,55.5,yes,yes,cellular,11,jul,467,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,12213.0,no,no,telephone,18,nov,500,1,-1,0,unknown,no
41,services,single,secondary,yes,-372.0,no,no,unknown,27,jul,5,1,-1,0,unknown,no
45,housemaid,married,secondary,no,742.5,no,no,cellular,14,aug,414,4,-1,0,unknown,no
43,management,single,tertiary,no,10210.5,no,no,cellular,21,oct,512,2,184,1,success,yes
44,blue-collar,married,secondary,no,543.0,yes,no,cellular,15,may,151,1,-1,0,unknown,no
41,blue-collar,single,unknown,yes,25.5,yes,no,cellular,6,may,72,1,-1,0,unknown,no
39,admin.,married,secondary,no,1188.0,yes,no,cellular,14,may,374,2,-1,0,unknown,no
64,management,married,tertiary,no,276.0,no,no,cellular,6,feb,13,6,-1,0,unknown,no
42,admin.,divorced,secondary,no,-496.5,yes,yes,unknown,26,may,130,3,-1,0,unknown,no
62,blue-collar,married,secondary,no,3345.0,no,no,cellular,29,oct,423,3,-1,0,unknown,yes
39,admin.,single,secondary,no,1182.0,yes,no,cellular,18,jul,264,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,99.0,yes,no,unknown,13,may,3366,3,-1,0,unknown,no
38,blue-collar,married,primary,no,-766.5,yes,no,unknown,2,jun,82,1,-1,0,unknown,no
41,retired,married,primary,no,11136.0,yes,no,unknown,21,oct,54,1,-1,0,unknown,no
66,retired,divorced,secondary,no,1402.5,no,no,cellular,2,jun,136,1,96,3,failure,no
51,retired,married,primary,no,0.0,no,no,unknown,16,jun,630,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,-403.5,yes,no,telephone,30,jul,100,6,-1,0,unknown,no
56,blue-collar,married,secondary,no,180.0,yes,yes,cellular,29,jan,121,1,259,3,failure,no
